SK_CustomerID,CustomerID,TaxID,Status,LastName,FirstName,MiddleInitial,Gender,Tier,DOB,AddressLine1,AddressLine2,PostalCode,City,StateProv,Country,Phone1,Phone2,Phone3,Email1,Email2,NationalTaxRateDesc,NationalTaxRate,LocalTaxRateDesc,LocalTaxRate,AgencyID,CreditRating,NetWorth,MarketingNameplate,IsCurrent,BatchID,EffectiveDate,EndDate
3986,2388,"105-14-8155         ","ACTIVE    ","Briel                         ","Julie                         ",G,M,3,1977-08-29,863 Garner Avenue,NULL,"T5D 1O9     ","Raleigh                  ","NE                  ",United States of America,NULL,NULL,NULL,"Julie.G.Briel@eml.cc                              ","Julie.G.Briel@peacemail.com                       ","Washington Income Tax for doctors and lawyers     ",0.00000,"North Carolina Income Tax for inherited wealth    ",0.07750,NULL,NULL,NULL,NULL,0,1,2012-07-20,2016-12-04
3987,1902,"806-81-5654         ","ACTIVE    ","Marconi                       ","Karil                         ",B,M,3,1979-08-10,19875 Keswick Avenue,NULL,"61107       ","St. Johns                ","SC                  ",United States of America,"+1(621)740-592541135          ",NULL,NULL,"Karil.B.Marconi@taunusstein.net                   ","Karil.B.Marconi@ip6.li                            ",British Columbia Income Tax for those driving SUVs,0.42700,"Nunavut Income Tax for the unemployed             ",0.37700,NULL,NULL,NULL,NULL,1,1,2011-07-12,9999-12-31
3988,3825,"391-16-1424         ","ACTIVE    ","Kriz                          ","Kippie                        ",V,U,2,1954-05-04,14324 Waverly Lower,NULL,"93820       ","Knoxville                ","VA                  ",United States of America,NULL,NULL,NULL,"Kippie.V.Kriz@wildmail.com                        ",NULL,"New Brunswick Income Tax for school teachers      ",0.25680,"Nunavut Income Tax for doctors and lawyers        ",0.36950,NULL,NULL,NULL,NULL,1,1,2015-08-05,9999-12-31
3989,2274,"737-07-5665         ","ACTIVE    ","Cawley                        ","Meriline                      ",NULL,U,1,1971-08-13,13888 Kegleman West,NULL,"60697       ","St. Johns                ","MT                  ",United States of America,"741-445421375                 ",NULL,NULL,"Meriline.Cawley@macgui.com                        ","Meriline.Cawley@shtrudel.net                      ","New York Income Tax for school teachers           ",0.06140,"Utah Income Tax for inherited wealth              ",0.07000,NULL,NULL,NULL,NULL,1,1,2012-06-11,9999-12-31
3990,1001,"908-99-6175         ","ACTIVE    ","Hasegawa                      ","Osiris                        ",NULL,M,3,1936-09-23,10253 Oak Grove Avenue,NULL,"V6H 1S9     ","Dallas                   ","DC                  ",United States of America,NULL,NULL,NULL,"Osiris.Hasegawa@mailvault.com                     ",NULL,"West Virginia Income Tax for school teachers      ",0.03000,"Texas Income Tax for the masses                   ",0.00000,NULL,NULL,NULL,NULL,1,1,2009-08-12,9999-12-31
3991,597,"344-89-1513         ","ACTIVE    ","Wardrop                       ","Pamela                        ",NULL,F,3,1942-06-05,9902 Altamesa Park,NULL,"43225       ","Rochester                ","MI                  ",United States of America,NULL,NULL,NULL,"Pamela.Wardrop@gmx.hk                             ","Pamela.Wardrop@mail.be                            ","New York Income Tax for children                  ",0.00000,"Prince Edward Island Income Tax for the elderly   ",0.25800,NULL,NULL,NULL,NULL,0,1,2008-10-02,2009-03-07
3992,968,"374-22-5612         ","ACTIVE    ","Hickman                       ","Pepi                          ",Y,U,3,1936-09-16,17043 Montview West,NULL,"90333       ","Fullerton                ","Newfoundland        ",United States of America,NULL,NULL,NULL,"Pepi.Y.Hickman@gmx.fr                             ",NULL,"Hawaii Income Tax for school teachers             ",0.01600,"Hawaii Income Tax for the elderly                 ",0.03390,NULL,NULL,NULL,NULL,1,1,2009-07-18,9999-12-31
3993,3781,"613-24-6946         ","ACTIVE    ","Bezanson                      ","Reeba                         ",NULL,U,3,2017-02-07,6284 Cordoba Boulevard,NULL,"M1H 1P3     ","Syracuse                 ","SC                  ",United States of America,"+1(983)497-364142042          ",NULL,NULL,"Reeba.Bezanson@aggies.com                         ","Reeba.Bezanson@lawyer.com                         ","Connecticut Tax for inherited wealth              ",0.04500,"Montana Income Tax for those driving SUVs         ",0.09000,NULL,NULL,NULL,NULL,0,1,2015-07-01,2017-04-27
3994,3781,"613-24-6946         ","INACTIVE  ","Bezanson                      ","Reeba                         ",NULL,U,3,2017-02-07,6284 Cordoba Boulevard,NULL,"M1H 1P3     ","Syracuse                 ","SC                  ",United States of America,"+1(983)497-364142042          ",NULL,NULL,"Reeba.Bezanson@aggies.com                         ","Reeba.Bezanson@lawyer.com                         ","Connecticut Tax for inherited wealth              ",0.04500,"Montana Income Tax for those driving SUVs         ",0.09000,NULL,NULL,NULL,NULL,1,1,2017-04-27,9999-12-31
3995,565,"268-57-3711         ","ACTIVE    ","Klavkalns                     ","Riannon                       ",R,F,3,1954-10-01,1715 Texas West,NULL,"43234       ","Charleston               ","TX                  ",United States of America,NULL,NULL,NULL,"Riannon.R.Klavkalns@fastmail.fm                   ","Riannon.R.Klavkalns@ip6.li                        ","Arkansas Tax for doctors and lawyers              ",0.05670,"Oregon Income Tax for inherited wealth            ",0.09000,NULL,NULL,NULL,NULL,0,1,2008-09-06,2009-02-23
3996,565,"268-57-3711         ","INACTIVE  ","Klavkalns                     ","Riannon                       ",R,F,3,1954-10-01,1715 Texas West,NULL,"43234       ","Charleston               ","TX                  ",United States of America,NULL,NULL,NULL,"Riannon.R.Klavkalns@fastmail.fm                   ","Riannon.R.Klavkalns@ip6.li                        ","Arkansas Tax for doctors and lawyers              ",0.05670,"Oregon Income Tax for inherited wealth            ",0.09000,NULL,NULL,NULL,NULL,1,1,2009-02-23,9999-12-31
3997,2130,"957-54-1700         ","ACTIVE    ","Heckman                       ","Shiv                          ",U,F,2,1937-01-13,21375 Inman Upper,NULL,"27409       ","Grand Prairie            ","IA                  ",United States of America,NULL,NULL,NULL,"Shiv.U.Heckman@mac.hush.com                       ","Shiv.U.Heckman@mail.com                           ","South Carolina Income Tax for the masses          ",0.05200,"West Virginia Income Tax for school teachers      ",0.03000,NULL,NULL,NULL,NULL,1,1,2012-01-01,9999-12-31
3998,171,"896-65-6898         ","ACTIVE    ","Dysart                        ","Tamra                         ",NULL,M,3,1959-05-30,2023 Reynolds Street,Apt. 537,"80116       ","Pomona                   ","IN                  ",United States of America,NULL,NULL,NULL,"Tamra.Dysart@soodonims.com                        ","Tamra.Dysart@care2.com                            ","Idaho Income Tax for the elderly                  ",0.02000,"South Carolina Income Tax for doctors and lawyers ",0.04300,NULL,NULL,NULL,NULL,0,1,2007-11-16,2008-01-12
3999,171,"896-65-6898         ","INACTIVE  ","Dysart                        ","Tamra                         ",NULL,M,3,1959-05-30,2023 Reynolds Street,Apt. 537,"80116       ","Pomona                   ","IN                  ",United States of America,NULL,NULL,NULL,"Tamra.Dysart@soodonims.com                        ","Tamra.Dysart@care2.com                            ","Idaho Income Tax for the elderly                  ",0.02000,"South Carolina Income Tax for doctors and lawyers ",0.04300,NULL,NULL,NULL,NULL,1,1,2008-01-12,9999-12-31
4000,1779,"771-98-9878         ","ACTIVE    ","Syed                          ","Tedra                         ",NULL,U,2,1947-04-08,20128 Davie Lane,NULL,"07303       ","Escondido                ",Prince Edward Island,United States of America,NULL,NULL,NULL,"Tedra.Syed@wildmail.com                           ",NULL,"Northwest Territories Income Tax for the wealthy  ",0.46400,"Oklahoma Income Tax for doctors and lawyers       ",0.04070,NULL,NULL,NULL,NULL,1,1,2011-04-04,9999-12-31
4001,1444,"242-93-1969         ","ACTIVE    ","Tappert                       ","Tilak                         ",V,U,3,1998-04-25,2916 Throckmorton South,NULL,"77085       ","Las Vegas                ","MS                  ",United States of America,NULL,NULL,NULL,"Tilak.V.Tappert@webmail.co.za                     ","Tilak.V.Tappert@post.com                          ","Prince Edward Island Income Tax for children      ",0.00000,"Northwest Territories Income Tax for workers      ",0.39400,NULL,NULL,NULL,NULL,1,1,2010-07-20,9999-12-31
4002,1575,"100-57-1220         ","ACTIVE    ","McNicol                       ","Uta                           ",NULL,U,NULL,1919-06-16,12557 Kelly Boulevard,NULL,"M5E 1V6     ","Buffalo                  ","British Columbia    ",United States of America,NULL,NULL,NULL,"Uta.McNicol@born2frag.de                          ","Uta.McNicol@animail.net                           ","Missouri Income Tax for those driving SUVs        ",0.05500,"Hawaii Income Tax for those driving SUVs          ",0.07860,NULL,NULL,NULL,NULL,1,1,2010-10-29,9999-12-31
4003,739,"685-21-5185         ","ACTIVE    ","Merrithew                     ","Azar                          ",NULL,U,3,1942-12-16,22649 Weyland Rue,NULL,"23509       ","Yellow Knife             ","Quebec              ",United States of America,"525-399563346                 ",NULL,NULL,"Azar.Merrithew@london.com                         ",NULL,"Saskatchewan Income Tax for doctors and lawyers   ",0.38000,"Canadian Income Tax for the filthy rich           ",0.29000,NULL,NULL,NULL,NULL,0,1,2009-01-21,2011-07-25
4004,739,"685-21-5185         ","INACTIVE  ","Merrithew                     ","Azar                          ",NULL,U,3,1942-12-16,22649 Weyland Rue,NULL,"23509       ","Yellow Knife             ","Quebec              ",United States of America,"525-399563346                 ",NULL,NULL,"Azar.Merrithew@london.com                         ",NULL,"Saskatchewan Income Tax for doctors and lawyers   ",0.38000,"Canadian Income Tax for the filthy rich           ",0.29000,NULL,NULL,NULL,NULL,1,1,2011-07-25,9999-12-31
4005,36,"799-62-0464         ","ACTIVE    ","Malaher                       ","Bal                           ",NULL,U,3,2010-05-10,5935 McAfee Park,NULL,"43644       ","Waterbury                ","NC                  ",United States of America,NULL,NULL,NULL,"Bal.Malaher@gmx.com                               ","Bal.Malaher@mailmaniacs.com                       ","West Virginia Income Tax for the elderly          ",0.05630,"New Mexico Income Tax for the elderly             ",0.01700,NULL,NULL,NULL,NULL,0,1,2007-07-26,2008-01-05
4006,4396,"069-77-0270         ","ACTIVE    ","Temp                          ","Bill                          ",NULL,U,3,1937-04-10,18815 Washington West,NULL,"C2A 4W8     ","Fresno                   ","HI                  ",United States of America,NULL,NULL,NULL,"Bill.Temp@enveloped.org                           ","Bill.Temp@devils.com                              ","South Carolina Income Tax for blue collar workers ",0.02500,"Pennsylvania Income Tax for the masses            ",0.02800,NULL,NULL,NULL,NULL,1,1,2016-10-20,9999-12-31
4007,43,"683-80-1349         ","ACTIVE    ","Goricanec                     ","Blondell                      ",NULL,U,2,1926-04-01,13724 Gibbes East,NULL,"V6N 1W3     ","Greensboro               ","DC                  ","Canada                  ",NULL,NULL,NULL,"Blondell.Goricanec@gmx.hk                         ","Blondell.Goricanec@deadaddress.com                ","Missouri Income Tax for blue collar workers       ",0.06000,"British Columbia Income Tax for inherited wealth  ",0.45000,NULL,NULL,NULL,NULL,1,1,2015-03-19,9999-12-31
4008,685,"022-30-2165         ","ACTIVE    ","Devouges                      ","Carlye                        ",Z,U,3,1982-07-14,482 Matlock East,NULL,"92707       ","Santa Fe                 ","WI                  ",United States of America,NULL,"+1(543)708-470938956          ",NULL,"Carlye.Z.Devouges@london.com                      ","Carlye.Z.Devouges@SoftHome.net                    ","Manitoba Income Tax for the unemployed            ",0.39400,"Montana Income Tax for the unemployed             ",0.07000,NULL,NULL,NULL,NULL,1,1,2015-10-28,9999-12-31
4009,4513,"545-75-1164         ","ACTIVE    ","Emig                          ","Cati                          ",NULL,U,3,1998-05-16,10856 Summer Street,NULL,"78784       ","Lewiston                 ","MT                  ",United States of America,NULL,"900-906184802                 ",NULL,"Cati.Emig@eml.cc                                  ","Cati.Emig@taunusstein.net                         ","Rhode Island Income Tax for children              ",0.00000,"Indiana Income Tax for the masses                 ",0.03400,NULL,NULL,NULL,NULL,1,1,2017-01-20,9999-12-31
4010,662,"002-94-0979         ","ACTIVE    ","Paulett                       ","Danella                       ",NULL,F,3,1929-04-27,11358 Elle Lee Street,NULL,"85098       ","Stamford                 ","TN                  ",United States of America,NULL,"877-993656690                 ",NULL,"Danella.Paulett@shtrudel.net                      ",NULL,"Maine Income Tax for doctors and lawyers          ",0.02000,"Hawaii Income Tax for doctors and lawyers         ",0.06070,NULL,NULL,NULL,NULL,1,1,2008-11-22,9999-12-31
4011,2978,"523-67-0122         ","ACTIVE    ","Grona                         ","Emalee                        ",NULL,U,3,1919-03-24,4516 Whitman Lane,Suite 184,"94232       ","Kansas City              ","AL                  ",United States of America,NULL,"(408)991-952331655            ",NULL,"Emalee.Grona@safe-mail.net                        ",NULL,"Arkansas Tax for school teachers                  ",0.03330,"New Mexico Income Tax for blue collar workers     ",0.02780,"Gro4010                       ",563,1893046,"HighValue+Expenses+Boomer+MoneyAlert+Spender+Inherited                                              ",1,1,2013-10-18,9999-12-31
