ActionType,AddressLine1,AddressLine2,City,Country,CustomerID,DOB,EffectiveDate,Email1,Email2,EndDate,FirstName,Gender,LastName,LocalTaxID,MiddleInitial,NationalTaxID,Phone1,Phone2,Phone3,PostalCode,StateProv,Status,TaxId,Tier,isCurrent
UPDCUST,23639 Purdue Rue,,Rockford,United States of America,3459,1995-01-01,2015-10-15,Rebekah.Pomposelli@aggies.com,Rebekah.Pomposelli@shtrudel.tv,9999-12-31,Rebekah,U,Pomposelli,MD4,,NM3,,,,99517,Nova Scotia,ACTIVE,074-35-8931,2,true
NEW,5623 Memorial Rue,,Cedar Rapids,United States of America,3460,1984-12-10,2014-10-27,Darina.Degen@gmx.pt,,9999-12-31,Darina,M,Degen,NS4,,MO5,,,,98160,MD,ACTIVE,581-12-9390,1,true
NEW,17293 Macon Avenue,,McAllen,United States of America,3461,1978-07-22,2014-10-28,Noell.M.Kohut@12Freeukisp.co.uk,Noell.M.Kohut@fastmail.fm,9999-12-31,Noell,U,Kohut,AZ4,M,NU8,,,,89015,ID,ACTIVE,770-26-7370,3,true
NEW,6044 Sycamore School Lane,,Rapid City,Canada,3462,2002-11-15,2014-10-28,Jenson.Gaboury@mail.be,Jenson.Gaboury@spamavert.com,9999-12-31,Jenson,U,Gaboury,NM7,,OK4,,,,31206,DC,ACTIVE,950-74-2348,1,true
NEW,19492 Lyons Court,,Missoula,United States of America,3463,1979-11-14,2014-11-01,Alisha.Daneshzadeh@gmx.it,,9999-12-31,Alisha,U,Daneshzadeh,SK2,,WV2,,,,75052,TX,ACTIVE,046-68-7299,2,true
NEW,10381 Voss Rue,Apt. 951,Santa Fe,Canada,1198,1948-10-16,2010-01-12,Laury.Wambsganz@ip6.li,Laury.Wambsganz@vegemail.com,9999-12-31,Laury,M,Wambsganz,CA5,,NF5,829-747742670,,,31904,NE,ACTIVE,670-39-7957,1,true
NEW,24674 Windchime Court,,Hampton,United States of America,1199,1969-08-10,2010-01-12,Constancy.T.Tihanyi@aol.com,Constancy.T.Tihanyi@vegemail.com,2010-04-27,Constancy,F,Tihanyi,MB6,T,VA1,,,,78293,FL,ACTIVE,447-81-0415,3,false
UPDCUST,10856 Kelvin Upper,,Edmonton,United States of America,1199,1969-08-10,2010-04-27,Constancy.T.Tihanyi@aol.com,Constancy.T.Tihanyi@vegemail.com,9999-12-31,Constancy,F,Tihanyi,MB6,T,VA1,,,,M5B 1W2,AL,ACTIVE,447-81-0415,3,true
NEW,21021 Winifred South,,North Las Vegas,United States of America,1200,1921-09-18,2010-01-12,Robyn.O.Pon@hushmail.me,,2010-11-05,Robyn,F,Pon,ND7,O,ON9,,,,V6E 1U2,NV,ACTIVE,804-33-8678,3,false
INACT,21021 Winifred South,,North Las Vegas,United States of America,1200,1921-09-18,2010-11-05,Robyn.O.Pon@hushmail.me,,9999-12-31,Robyn,F,Pon,ND7,O,ON9,,,,V6E 1U2,NV,INACTIVE,804-33-8678,3,true
NEW,18675 Calhoun Lane,,Moncton,United States of America,1201,1984-04-01,2010-01-13,Kimmy.De Coursey@4uchat.de,,2010-05-30,Kimmy,U,De Coursey,SK5,,CN4,,406-433336785,,99602,WY,ACTIVE,051-16-6667,3,false
UPDCUST,8987 Neff Road,,Oceanside,United States of America,1201,1984-04-01,2010-05-30,Kimmy.De Coursey@wraped.net,,9999-12-31,Kimmy,U,De Coursey,SK5,,CN4,,406-433336785,,60724,ND,ACTIVE,051-16-6667,3,true
NEW,2284 Northshore Boulevard,,West Valley,United States of America,1202,1945-06-06,2010-01-14,Emyle.Copley@myfastmail.com,,9999-12-31,Emyle,F,Copley,ID2,,KS2,,,,H6D 1W8,MT,ACTIVE,853-09-8388,,true
NEW,3192 Yorktown East,Suite 185,Laredo,United States of America,1203,1989-03-11,2010-01-14,Franc.Eckstein@myway.com,Franc.Eckstein@operamail.com,9999-12-31,Franc,U,Eckstein,WV4,,NC3,,,,82603,Nova Scotia,ACTIVE,340-46-4242,1,true
NEW,24973 Teal Rue,,Chicago,United States of America,1204,1951-11-16,2010-01-14,Roanna.Husarewych@mac.hush.com,Roanna.Husarewych@amplimail.com,9999-12-31,Roanna,U,Husarewych,NT5,,NS4,,+1(853)940-608425273,,93674,CA,ACTIVE,634-61-2488,3,true
NEW,18267 State Drive,,Indianapolis,United States of America,1205,1945-09-15,2010-01-14,Paloma.Van Rijn@shtrudel.org,Paloma.Van Rijn@deacons.com,9999-12-31,Paloma,M,Van Rijn,KS1,,DE5,,,,89139,MT,ACTIVE,723-83-4051,2,true
NEW,22775 Gardina Drive,,Pasadena,Canada,1206,1943-01-16,2010-01-15,Melinie.Zerriffi@gmx.es,,2010-09-26,Melinie,F,Zerriffi,NS9,,BC7,,,,10187,Manitoba,ACTIVE,369-41-3547,3,false
UPDCUST,8774 Crestline Avenue,,Missoula,Canada,1206,1943-01-16,2010-09-26,Melinie.Zerriffi@fastemailer.com,Melinie.Zerriffi@mac.hush.com,2014-07-20,Melinie,F,Zerriffi,NS9,,BC7,,,,10187,VT,ACTIVE,369-41-3547,3,false
UPDCUST,23131 Clint Way,,Durham,Canada,1206,1943-01-16,2014-07-20,Melinie.Zerriffi@shtrudel.net,Melinie.Zerriffi@mac.hush.com,9999-12-31,Melinie,F,Zerriffi,NS9,,BC7,,,,10187,VT,ACTIVE,369-41-3547,2,true
NEW,21404 Sheriden South,,San Buenaventura,Canada,1207,1967-02-23,2010-01-15,Janean.M.Updt@gawab.com,,2011-04-09,Janean,F,Updt,NS10,M,UT2,,,037-675838734,48910,MO,ACTIVE,935-93-7760,3,false
UPDCUST,9609 Kentucky Road,,Greensboro,United States of America,1207,1967-02-23,2011-04-09,Janean.M.Updt@mailvault.com,Janean.M.Updt@fastemailer.com,9999-12-31,Janean,F,Updt,NS10,M,UT2,,,037-675838734,V6H 1U3,AL,ACTIVE,935-93-7760,2,true
NEW,8601 Kempner Lane,,Lansing,United States of America,1208,1996-12-31,2010-01-21,Jean-Paul.Y.Elliott@box.az,,9999-12-31,Jean-Paul,U,Elliott,SK8,Y,BC2,,,,19077,LA,ACTIVE,690-65-9922,3,true
NEW,10716 Lavender East,,Long Beach,United States of America,1209,2004-04-01,2010-01-22,Babb.S.Rosewell@mail.com,Babb.S.Rosewell@netdove.net,2011-06-13,Babb,U,Rosewell,YT8,S,NF8,664-986613544,,,94277,ND,ACTIVE,878-50-4307,2,false
UPDCUST,14821 Nealy Crescent,Apt. 989,Fargo,United States of America,1209,2004-04-01,2011-06-13,Babb.S.Rosewell@mail.com,Babb.S.Rosewell@netdove.net,9999-12-31,Babb,U,Rosewell,YT8,S,NF8,664-986613544,,,A2C 1W5,OH,ACTIVE,878-50-4307,3,true
NEW,8886 Chalmers Upper,,Pueblo,United States of America,1210,2015-04-03,2010-01-22,Coriss.Talbott@shtrudel.com,,9999-12-31,Coriss,U,Talbott,OK7,,ID7,,,,79918,Newfoundland,ACTIVE,980-17-6820,1,true
NEW,16606 Skillman West,,Great Falls,Canada,1211,1921-09-20,2010-01-22,Mamoru.Kasprzak@hotmail.com,,9999-12-31,Mamoru,M,Kasprzak,HI7,,UT2,,,,35869,UT,ACTIVE,721-41-3268,1,true
NEW,18186 Amsterdam Upper,,Scottsdale,Canada,1212,1955-11-28,2010-01-22,Gussy.Documentation-Grp@gmx.ph,Gussy.Documentation-Grp@box.az,2011-02-06,Gussy,U,Documentation-Grp,MB1,,AL2,(887)970-172791169,,,80079,NH,ACTIVE,064-74-2022,3,false
UPDCUST,4298 Great Oaks Road,,Milwaukee,United States of America,1212,1955-11-28,2011-02-06,Gussy.Documentation-Grp@london.com,Gussy.Documentation-Grp@box.az,9999-12-31,Gussy,U,Documentation-Grp,MB1,,AL2,970-172784773,,,90207,TN,ACTIVE,064-74-2022,3,true
NEW,11886 Quentin West,,Jacksonville,Canada,1213,1953-12-13,2010-01-22,Wiebe.K.Dephoure@vfemail.net,Wiebe.K.Dephoure@gmx.hk,9999-12-31,Wiebe,M,Dephoure,NT5,K,NF8,,,,H2E 1Z6,FL,ACTIVE,894-69-6878,2,true
NEW,950 Wills West,,Toledo,United States of America,1214,1964-04-22,2010-01-23,Katalin.Farnsworth@shtrudel.com,,9999-12-31,Katalin,F,Farnsworth,QC2,,IA8,,,,V6Z 1Q9,WV,ACTIVE,128-65-9643,3,true
NEW,21811 Silver North,,Fort Collins,Canada,1215,1983-03-22,2010-01-24,Emmalee.Blanchette@hush.com,Emmalee.Blanchette@mail.com,9999-12-31,Emmalee,F,Blanchette,MB6,,CT2,,,,92182,Saskatchewan,ACTIVE,696-75-2752,3,true
NEW,21029 Morningside Avenue,,Dover,United States of America,1216,1980-09-01,2010-01-25,Ira.Wyllie@bulldogs.com,Ira.Wyllie@gmx.com,2015-06-22,Ira,M,Wyllie,NU7,,MT8,(870)858-001713058,,,V6Y 1V8,OK,ACTIVE,046-06-3835,3,false
UPDCUST,12049 Trail Lake South,,Warwick,United States of America,1216,1980-09-01,2015-06-22,Ira.Wyllie@fastemailer.com,Ira.Wyllie@gmx.com,2016-06-28,Ira,M,Wyllie,NU7,,MT8,(870)858-001713058,,378-856744615,V6Y 1V8,FL,ACTIVE,046-06-3835,2,false
UPDCUST,10305 Star Avenue,,Santa Clara,United States of America,1216,1980-09-01,2016-06-28,Ira.Wyllie@mailmaniacs.com,Ira.Wyllie@london.com,9999-12-31,Ira,M,Wyllie,NU7,,MT8,(870)858-001713058,,378-856744615,V6Y 1V8,MN,ACTIVE,046-06-3835,2,true
NEW,13715 Ketch Upper,,Huntington Beach,United States of America,1217,1939-05-02,2010-01-25,Marie-jeanne.E.Hlauschek@gmx.sg,,9999-12-31,Marie-jeanne,F,Hlauschek,AZ3,E,SK3,,,,A2C 1W8,ME,ACTIVE,583-61-1470,3,true
NEW,19483 Franz Boulevard,,Iqaluit,United States of America,1218,1981-08-07,2010-01-25,Angelita.E.Brodgen@enveloped.org,,9999-12-31,Angelita,F,Brodgen,NF2,E,YT9,,,,21255,CO,ACTIVE,909-05-4796,,true
NEW,5409 Pemberton Crescent,,St. Louis,United States of America,1219,1985-07-11,2010-01-29,Dannye.DuBois@snail-mail.net,Dannye.DuBois@RespectAnimals.com,9999-12-31,Dannye,U,DuBois,HI3,,AK1,(375)185-713241968,,,19207,CT,ACTIVE,095-50-9519,2,true
NEW,16354 Sand Rue,,Alexandria,United States of America,971,1982-04-25,2009-07-19,Priya.Heinjus@gawab.com,,9999-12-31,Priya,F,Heinjus,SC4,,NM5,,,,44145,DE,ACTIVE,048-98-0440,2,true
NEW,13839 Lamport Street,Apt. 646,Spokane,United States of America,972,2002-05-12,2009-07-19,Letitia.R.Deschiffart@mail.be,,9999-12-31,Letitia,U,Deschiffart,OH8,R,CO1,,,,V6L 1V6,HI,ACTIVE,413-68-9777,2,true
NEW,13447 Amherst Boulevard,,Orange,United States of America,973,1946-05-13,2009-07-20,Pierre-Alain.K.Travers@mail.be,,9999-12-31,Pierre-Alain,U,Travers,US3,K,OH3,,,,H2D 1W6,MA,ACTIVE,117-45-8338,2,true
NEW,18231 Flint River Lane,Apt. 288,Brownsville,United States of America,974,1922-03-12,2009-07-20,Yolanthe.Rezzik@lawyer.com,Yolanthe.Rezzik@macgui.com,9999-12-31,Yolanthe,U,Rezzik,GA3,,OH5,,,,V5C 1P6,VT,ACTIVE,701-37-2164,2,true
NEW,4628 Trinity Upper,Apt. 494,Greensboro,United States of America,975,1932-10-14,2009-07-20,Mustapha.Moghe@deadaddress.com,Mustapha.Moghe@vegemail.com,2009-12-04,Mustapha,U,Moghe,DE6,,AB6,740-225149784,(242)299-797725392,,T6D 1B6,NC,ACTIVE,735-99-0100,2,false
UPDCUST,12709 Wycliffe Crescent,Apt. 494,Tempe,Canada,975,1932-10-14,2009-12-04,Mustapha.Moghe@12Freeukisp.co.uk,Mustapha.Moghe@vegemail.com,2012-10-06,Mustapha,U,Moghe,DE6,,AB6,740-225149784,(242)299-797725392,,V6I 1T3,PA,ACTIVE,735-99-0100,1,false
UPDCUST,9284 Coffey Lower,Apt. 494,San Buenaventura,Canada,975,1932-10-14,2012-10-06,Mustapha.Moghe@myway.com,Mustapha.Moghe@mailmaniacs.com,9999-12-31,Mustapha,U,Moghe,DE6,,AB6,740-225149784,(242)299-797725392,,93032,MS,ACTIVE,735-99-0100,3,true
NEW,11309 Amsterdam South,,West Valley,Canada,976,1932-09-25,2009-07-21,Lind.Pauli@hush.com,Lind.Pauli@aussiemail.com.au,2009-08-01,Lind,M,Pauli,IA4,,NY1,,,,M3W 1J6,VT,ACTIVE,276-39-2474,3,false
UPDCUST,19058 Horton West,,Independence,United States of America,976,1932-09-25,2009-08-01,Lind.Pauli@animail.net,Lind.Pauli@gmx.fr,9999-12-31,Lind,M,Pauli,IA4,,NY1,,,,M3W 1J6,GA,ACTIVE,276-39-2474,3,true
NEW,6481 Century Lane,,El Paso,United States of America,977,2004-09-10,2009-07-25,Sherrill.Leavell@macgui.com,,9999-12-31,Sherrill,U,Leavell,NT9,,YT9,,,,T6D 1H7,NM,ACTIVE,712-11-2577,3,true
NEW,17976 Jack Avenue,,Oklahoma City,United States of America,978,1999-06-17,2009-07-25,Costanza.Esson@gmx.us,Costanza.Esson@gmail.com,9999-12-31,Costanza,M,Esson,AB3,,ND6,,,,H7F 1U9,WV,ACTIVE,140-47-1828,3,true
NEW,18875 Royalton Crescent,,Boston,United States of America,979,2002-05-11,2009-07-26,Austin.P.Gierka@shtrudel.com,Austin.P.Gierka@mail2world.com,9999-12-31,Austin,U,Gierka,CN3,P,MS3,,,,36190,MO,ACTIVE,842-34-4780,2,true
NEW,2247 Sherwood West,,Idaho Falls,United States of America,980,1926-04-04,2009-07-26,Lidia.T.Honkakangas@safe-mail.net,,9999-12-31,Lidia,U,Honkakangas,MD2,T,OH3,,,,55120,FL,ACTIVE,013-39-1953,2,true
NEW,4349 Royal South,Apt. 803,Newark,United States of America,981,1972-06-22,2009-07-26,Tessie.K.Patry@shtrudel.com,,2010-07-06,Tessie,U,Patry,MB8,K,OK2,,,,99583,FL,ACTIVE,193-67-0911,1,false
UPDCUST,19188 Halliswood West,Apt. 803,Memphis,United States of America,981,1972-06-22,2010-07-06,Tessie.K.Patry@wildmail.com,Tessie.K.Patry@buffaloes.com,2011-11-08,Tessie,U,Patry,MB8,K,OK2,,,,06903,KS,ACTIVE,193-67-0911,3,false
UPDCUST,2712 Madison Street,Apt. 250,Rancho Cucamonga,United States of America,981,1972-06-22,2011-11-08,Tessie.K.Patry@fastemailer.com,Tessie.K.Patry@4uchat.de,9999-12-31,Tessie,U,Patry,MB8,K,OK2,,,,06903,Ontario,ACTIVE,193-67-0911,3,true
NEW,16550 Spicebrush Street,Apt. 646,Regina,United States of America,982,1917-12-26,2009-07-26,Romy.Zigrand@gmx.com.my,Romy.Zigrand@mailvault.com,9999-12-31,Romy,M,Zigrand,AR4,,SK5,,,,32202,CA,ACTIVE,828-72-8548,2,true
NEW,7661 Grant Way,,Eugene,United States of America,983,1964-03-20,2009-07-27,Jaya.Fleskes@soodonims.com,Jaya.Fleskes@gmx.pt,9999-12-31,Jaya,U,Fleskes,NY1,,AZ4,104-510517174,,,31416,Alberta,ACTIVE,998-16-3126,3,true
NEW,20622 McAfee Court,,Independence,Canada,984,1974-06-04,2009-07-27,Tamra.Bhasin@care2.com,Tamra.Bhasin@care2.com,9999-12-31,Tamra,U,Bhasin,NM1,,NT1,,,,M5E 1Y2,IA,ACTIVE,651-98-8986,3,true
NEW,11344 Cole East,Apt. 199,Austin,Canada,985,2015-08-31,2009-07-27,Enzo.S.Ralph@rediffmail.com,,2011-04-06,Enzo,M,Ralph,WV4,S,MB9,,,,E7O 1H9,TN,ACTIVE,022-83-9959,,false
UPDCUST,11645 Kimberley Crescent,Apt. 199,Huntington,Canada,985,2015-08-31,2011-04-06,Enzo.S.Ralph@rediffmail.com,,9999-12-31,Enzo,M,Ralph,WV4,S,MB9,,,,E7O 1H9,ME,ACTIVE,022-83-9959,,true
NEW,24007 Minot South,,Sudbury,United States of America,986,1946-05-31,2009-07-27,Mirabella.N.Ermarkaryan@hush.com,Mirabella.N.Ermarkaryan@myway.com,2009-10-07,Mirabella,U,Ermarkaryan,MO1,N,GA4,,,,V6E 1Q7,ID,ACTIVE,220-85-9364,3,false
UPDCUST,22954 Creek Rue,,Sudbury,United States of America,986,1946-05-31,2009-10-07,Mirabella.N.Ermarkaryan@mailvault.com,Mirabella.N.Ermarkaryan@myway.com,2010-12-25,Mirabella,U,Ermarkaryan,MO1,N,GA4,,,,V6E 1Q7,MD,ACTIVE,220-85-9364,3,false
UPDCUST,20811 Gramercy Avenue,Apt. 79,Huntington Beach,United States of America,986,1946-05-31,2010-12-25,Mirabella.N.Ermarkaryan@mail.be,Mirabella.N.Ermarkaryan@myway.com,9999-12-31,Mirabella,U,Ermarkaryan,MO1,N,GA4,,,,97206,NJ,ACTIVE,220-85-9364,3,true
NEW,24683 Meadowlark Boulevard,,West Covina,United States of America,987,1935-03-17,2009-07-27,Walter.Courtney@care2.com,,9999-12-31,Walter,F,Courtney,UT6,,BC2,,,,93851,Ontario,ACTIVE,660-14-5379,,true
NEW,11436 Crestline East,,Garden Grove,United States of America,988,1947-08-01,2009-08-04,Peng-David.Leydig@farce.de,,9999-12-31,Peng-David,U,Leydig,NM7,,CT2,(596)436-843665919,(368)218-842950384,,20080,SD,ACTIVE,547-13-9473,,true
NEW,21476 Bannister West,,Elizabeth,United States of America,989,1982-01-18,2009-08-04,Erik.B.De Marco@bulldogs.com,,2014-03-01,Erik,U,De Marco,YT9,B,IA9,,,,77134,Newfoundland,ACTIVE,052-25-5970,2,false
UPDCUST,13588 Davie East,Suite 13,Irvine,United States of America,989,1982-01-18,2014-03-01,Erik.B.De Marco@myfastmail.com,Erik.B.De Marco@gmx.hk,2016-10-07,Erik,U,De Marco,YT9,B,IA9,,,,35861,MS,ACTIVE,052-25-5970,2,false
INACT,13588 Davie East,Suite 13,Irvine,United States of America,989,1982-01-18,2016-10-07,Erik.B.De Marco@myfastmail.com,Erik.B.De Marco@gmx.hk,9999-12-31,Erik,U,De Marco,YT9,B,IA9,,,,35861,MS,INACTIVE,052-25-5970,2,true
NEW,7052 Alamo Street,,Birmingham,United States of America,990,1949-05-08,2009-08-04,Evangeline.D.Rix@myway.com,Evangeline.D.Rix@operamail.com,9999-12-31,Evangeline,U,Rix,NM6,D,TN1,,,,92701,NH,ACTIVE,071-46-7466,3,true
NEW,3489 Silver Sage West,,Topeka,United States of America,991,1930-01-08,2009-08-05,Viole.Pommainville@europe.com,,2009-10-11,Viole,U,Pommainville,NU4,,YT5,,,,93829,SC,ACTIVE,391-32-2799,1,false
UPDCUST,21380 Crosby Rue,,Saint John,Canada,991,1930-01-08,2009-10-11,Viole.Pommainville@privacyharbor.com,,9999-12-31,Viole,U,Pommainville,NU4,,YT5,,(637)366-733671266,,63171,Ontario,ACTIVE,391-32-2799,1,true
NEW,380 Travis Court,,Amarillo,United States of America,2307,1969-04-22,2012-05-16,Eliza.X.Raymond@dcemail.com,Eliza.X.Raymond@europe.com,9999-12-31,Eliza,F,Raymond,AR1,X,MN3,,,,92137,MS,ACTIVE,411-81-0739,2,true
NEW,13347 Norwalk Road,,Irvine,United States of America,2308,1933-12-03,2012-05-22,Thi.Yuhanna@taunusstein.net,,2013-04-16,Thi,U,Yuhanna,YT3,,GA5,,,,V6I 1R6,OH,ACTIVE,698-95-5904,3,false
INACT,13347 Norwalk Road,,Irvine,United States of America,2308,1933-12-03,2013-04-16,Thi.Yuhanna@taunusstein.net,,9999-12-31,Thi,U,Yuhanna,YT3,,GA5,,,,V6I 1R6,OH,INACTIVE,698-95-5904,3,true
NEW,9109 Western Way,Apt. 615,Cleveland,United States of America,2309,1961-03-16,2012-05-22,Angelle.Corbin@mail.be,Angelle.Corbin@gmx.com,9999-12-31,Angelle,U,Corbin,MB5,,BC9,,,,93678,OK,ACTIVE,257-57-0094,3,true
NEW,23058 Pelan Street,,El Monte,Canada,2310,1937-04-28,2012-05-22,Per.Maduri@ProtectAnimals.com,Per.Maduri@fastmail.fm,9999-12-31,Per,U,Maduri,NT1,,DE3,,,,92147,British Columbia,ACTIVE,830-42-0292,2,true
NEW,22480 Lenwood Street,,Hull,Canada,2311,2009-06-14,2012-05-23,Mami.Fillmore@hushmail.me,,9999-12-31,Mami,F,Fillmore,NC3,,AZ4,,,,67217,KS,ACTIVE,468-05-6688,3,true
NEW,601 Carroll Lower,,Peoria,United States of America,2312,1972-09-17,2012-05-23,Ruud.Chenoweth@icqmail.com,,9999-12-31,Ruud,U,Chenoweth,BC7,,GA2,,+1(282)573-706351499,,V5B 1P5,Prince Edward Island,ACTIVE,160-41-2495,1,true
NEW,12490 Penn Way,,Salt Lake City,United States of America,2313,2000-06-09,2012-05-23,Orly.Z.Yogeswaran@quake0.de,,2014-10-02,Orly,U,Yogeswaran,KY3,Z,PE7,,,,M5G 1X4,TX,ACTIVE,118-99-5885,3,false
UPDCUST,3149 Central Lane,,Fayetteville,United States of America,2313,2000-06-09,2014-10-02,Orly.Z.Yogeswaran@consultant.com,,9999-12-31,Orly,U,Yogeswaran,KY3,Z,PE7,,,,74151,GA,ACTIVE,118-99-5885,3,true
NEW,13652 Westerley Drive,,Jackson,Canada,2314,1980-01-10,2012-05-23,Shanna.Beagley@lawyer.com,,9999-12-31,Shanna,U,Beagley,ON6,,UT1,,,,60655,Nova Scotia,ACTIVE,580-12-1515,,true
NEW,18171 Crossus Boulevard,,Garland,United States of America,2315,2017-06-13,2012-05-23,Alecia.O.Millard@amplimail.com,Alecia.O.Millard@soodonims.com,9999-12-31,Alecia,U,Millard,NY3,O,YT4,,,,10013,NY,ACTIVE,128-13-7068,2,true
NEW,22174 Blalock East,,Syracuse,United States of America,2316,1917-10-27,2012-05-24,Fleet.Zarkel@operamail.com,,9999-12-31,Fleet,U,Zarkel,DE3,,BC10,,,,H5L 1O1,TN,ACTIVE,879-30-9113,3,true
NEW,6993 Malden Street,,Whitehorse,Canada,2317,1935-11-07,2012-05-24,Aurie.U.Grzesik@mail2world.com,Aurie.U.Grzesik@gmx.co.uk,9999-12-31,Aurie,M,Grzesik,HI7,U,MB4,,,,H2G 1Z5,NJ,ACTIVE,591-37-3910,3,true
NEW,11183 Country South,Apt. 476,Waco,United States of America,2318,1992-05-29,2012-05-24,Chiarra.Armolavicius@myway.com,,9999-12-31,Chiarra,U,Armolavicius,OH3,,MN2,,,,20046,MN,ACTIVE,363-42-4013,2,true
NEW,8453 Burnett Street,Suite 474,Santa Ana,United States of America,2319,1924-11-15,2012-05-30,Kordula.Pilipchuk@hushmail.com,Kordula.Pilipchuk@fastmail.fm,2013-01-18,Kordula,U,Pilipchuk,MB6,,NY3,,,,91185,CA,ACTIVE,350-20-0137,3,false
INACT,8453 Burnett Street,Suite 474,Santa Ana,United States of America,2319,1924-11-15,2013-01-18,Kordula.Pilipchuk@hushmail.com,Kordula.Pilipchuk@fastmail.fm,9999-12-31,Kordula,U,Pilipchuk,MB6,,NY3,,,,91185,CA,INACTIVE,350-20-0137,3,true
NEW,24062 Tangle Brush Crescent,,Irving,Canada,2320,1984-05-28,2012-05-30,Hank.Jamison@letterbox.org,,2013-10-04,Hank,F,Jamison,PE2,,HI2,,,,V6H 1V8,OK,ACTIVE,742-61-6363,2,false
UPDCUST,24062 Tangle Brush Crescent,,Memphis,United States of America,2320,1984-05-28,2013-10-04,Hank.Jamison@devils.com,,9999-12-31,Hank,F,Jamison,PE2,,HI2,,+1(237)813-955349277,,V6H 1V8,OK,ACTIVE,742-61-6363,2,true
NEW,2260 Mulberry North,,Miami,United States of America,2321,1984-05-10,2012-05-30,Bonny.ToshachNTMVAA@shtrudel.tv,Bonny.ToshachNTMVAA@consultant.com,9999-12-31,Bonny,U,ToshachNTMVAA,NT7,,YT9,,,,48241,IL,ACTIVE,713-46-5046,3,true
NEW,15621 Yaupon Lower,,Syracuse,United States of America,2322,1998-01-20,2012-05-30,Tin.Dacre@mail.be,Tin.Dacre@wraped.net,9999-12-31,Tin,U,Dacre,BC10,,HI9,,,,94467,AR,ACTIVE,951-66-4930,1,true
NEW,21891 Dewey Street,,Baltimore,United States of America,2323,1932-05-08,2012-05-31,Renata.Shabo@shtrudel.net,,9999-12-31,Renata,U,Shabo,DE1,,OH6,,,,77227,FL,ACTIVE,195-13-3555,3,true
NEW,7626 Clint West,,Houston,United States of America,2324,1965-08-12,2012-05-31,Rayna.Rydhan@usa.com,,9999-12-31,Rayna,M,Rydhan,NC1,,NS10,,,,23604,MN,ACTIVE,132-89-6841,1,true
NEW,20060 Florence Drive,,Cincinnati,United States of America,2325,1984-01-09,2012-05-31,Butch.M.Stoner@amplimail.com,Butch.M.Stoner@hotmail.com,9999-12-31,Butch,F,Stoner,AR1,M,CA4,,,,M3W 1J7,MS,ACTIVE,278-91-2453,3,true
NEW,20774 Tartan West,,Elizabeth,United States of America,2326,1974-07-08,2012-06-02,Tamra.V.Linebarger@deadaddress.com,Tamra.V.Linebarger@shtrudel.com,9999-12-31,Tamra,M,Linebarger,NS5,V,YT2,,,,76705,Quebec,ACTIVE,703-30-1984,2,true
NEW,20655 Lendon Avenue,,Dayton,United States of America,2327,1934-07-02,2012-06-02,Essy.Z.Charchanko@gmx.co.uk,,2012-07-10,Essy,U,Charchanko,KS2,Z,OR3,,,,E7O 1O7,OK,ACTIVE,836-41-3550,3,false
INACT,20655 Lendon Avenue,,Dayton,United States of America,2327,1934-07-02,2012-07-10,Essy.Z.Charchanko@gmx.co.uk,,9999-12-31,Essy,U,Charchanko,KS2,Z,OR3,,,,E7O 1O7,OK,INACTIVE,836-41-3550,3,true
NEW,17334 Lavender Street,,Boston,United States of America,2328,2017-04-16,2012-06-02,Loan.B.Chanchlani@lavabit.com,Loan.B.Chanchlani@deadaddress.com,9999-12-31,Loan,U,Chanchlani,MN2,B,MS2,,,,M3V 1J7,MI,ACTIVE,680-67-1219,3,true
NEW,8420 Ashley Upper,,Newport News,Canada,2329,1965-06-16,2012-06-02,Moll.Rummans@hotmail.com,,9999-12-31,Moll,U,Rummans,ND4,,NF1,(371)847-042444440,,,M5G 1Y4,MN,ACTIVE,820-44-4867,3,true
NEW,7458 Denton Boulevard,,Whitehorse,Canada,2330,1999-08-14,2012-06-07,Hall.S.Knes-Maxwell@fastemailer.com,,2015-12-25,Hall,U,Knes-Maxwell,VA1,S,NT4,,(608)539-115049413,,M5E 1X3,MS,ACTIVE,972-90-1608,3,false
UPDCUST,22637 Taubman North,,Whitehorse,United States of America,2330,1999-08-14,2015-12-25,Hall.S.Knes-Maxwell@wraped.net,Hall.S.Knes-Maxwell@gmx.fr,9999-12-31,Hall,U,Knes-Maxwell,VA1,S,NT4,,(608)539-115049413,,06126,New Brunswick,ACTIVE,972-90-1608,3,true
NEW,19342 Wycliffe Park,,Hayward,United States of America,2331,1949-10-24,2012-06-07,Bernie.Akhtar@ProtectAnimals.com,Bernie.Akhtar@privacyharbor.com,9999-12-31,Bernie,M,Akhtar,IA6,,LA2,,,,19135,ID,ACTIVE,669-30-6001,1,true
NEW,24383 Coventry North,Apt. 676,Cheyenne,United States of America,2332,1985-12-13,2012-06-08,Fariborz.B.Sojkowski@mail.com,,9999-12-31,Fariborz,M,Sojkowski,OH8,B,ID8,,,,65807,Ontario,ACTIVE,402-32-3362,3,true
NEW,15303 Kinland Way,,Topeka,Canada,1220,1977-11-23,2010-01-29,Ehab.Karolefski@gmx.com,,9999-12-31,Ehab,F,Karolefski,MO4,,NE3,,,,94405,OH,ACTIVE,466-78-1978,,true
